Drug,Disease,LossDiff
carfilzomib,Thyroid Carcinoma,2.777415581722495e-06
carfilzomib,Liver Hepatocellular Carcinoma,0.00037614158456812375
carfilzomib,Breast Invasive Carcinoma,0.0002884331966183096
carfilzomib,Prostate Adenocarcinoma,-1.0283437908673097e-05
carfilzomib,Bladder Urothelial Carcinoma,0.0014036552093343758
carfilzomib,Stomach Adenocarcinoma,0.0016474510353054693
carfilzomib,Lung Squamous Cell Carcinoma,0.0024703306691848947
carfilzomib,Ovarian Serous Cystadenocarcinoma,0.0009470323816460402
carfilzomib,Brain Lower Grade Glioma,3.56333672586695e-05
carfilzomib,Skin Cutaneous Melanoma,0.0007938068032078416
carfilzomib,Lung Adenocarcinoma,0.0012187269311998762
carfilzomib,Kidney Renal Clear Cell Carcinoma,0.0012790639469256737
carfilzomib,Colon Adenocarcinoma,0.0027493500888945643
carfilzomib,Uterine Corpus Endometrial Carcinoma,0.00010411789472011267
carfilzomib,Head and Neck Squamous Cell Carcinoma,0.0017570152954401231
carfilzomib,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0019041645120490753
carmustine,Kidney Renal Papillary Cell Carcinoma,0.0001618202490932863
carmustine,Thyroid Carcinoma,-7.846418937498858e-05
carmustine,Liver Hepatocellular Carcinoma,0.0012257628129203391
carmustine,Breast Invasive Carcinoma,0.00020274710257701112
carmustine,Prostate Adenocarcinoma,1.381340390834544e-05
carmustine,Bladder Urothelial Carcinoma,0.0008436161787461649
carmustine,Stomach Adenocarcinoma,0.0006771835989184072
carmustine,Lung Squamous Cell Carcinoma,0.0005480928542226815
carmustine,Ovarian Serous Cystadenocarcinoma,-0.00015206947136872095
carmustine,Brain Lower Grade Glioma,0.00028477726926433576
carmustine,Skin Cutaneous Melanoma,0.00028495189320227877
carmustine,Lung Adenocarcinoma,0.00022445543684479485
carmustine,Kidney Renal Clear Cell Carcinoma,-0.00024056167556690822
carmustine,Colon Adenocarcinoma,0.0007790512464516842
carmustine,Uterine Corpus Endometrial Carcinoma,0.00014988395984789628
carmustine,Head and Neck Squamous Cell Carcinoma,0.0005303755932047682
carmustine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0006961418823762389
carvedilol,Kidney Renal Papillary Cell Carcinoma,0.0008909196257511964
carvedilol,Thyroid Carcinoma,8.155837316404721e-05
carvedilol,Liver Hepatocellular Carcinoma,8.338586541940529e-05
carvedilol,Breast Invasive Carcinoma,0.00027537999754520537
carvedilol,Prostate Adenocarcinoma,-2.4163142951012795e-05
carvedilol,Bladder Urothelial Carcinoma,0.0011969751420211616
carvedilol,Stomach Adenocarcinoma,0.001602949048101865
carvedilol,Lung Squamous Cell Carcinoma,0.0008613140265559371
carvedilol,Ovarian Serous Cystadenocarcinoma,0.00014253774448413914
carvedilol,Brain Lower Grade Glioma,0.00015816365159302404
carvedilol,Skin Cutaneous Melanoma,0.0008914007673416658
carvedilol,Lung Adenocarcinoma,0.00026363117663317224
carvedilol,Kidney Renal Clear Cell Carcinoma,0.0012103459697503038
carvedilol,Colon Adenocarcinoma,0.0009751205360610582
carvedilol,Uterine Corpus Endometrial Carcinoma,0.000953432657387171
carvedilol,Head and Neck Squamous Cell Carcinoma,0.00019167728230432557
carvedilol,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.00024093948981977753
caspofungin,Kidney Renal Papillary Cell Carcinoma,0.0004365793210282243
caspofungin,Thyroid Carcinoma,0.0001197345724159974
caspofungin,Liver Hepatocellular Carcinoma,-0.0001583941821761803
caspofungin,Breast Invasive Carcinoma,0.00022269612101213365
caspofungin,Prostate Adenocarcinoma,5.8126926442476586e-05
caspofungin,Bladder Urothelial Carcinoma,0.0007486001240912699
caspofungin,Stomach Adenocarcinoma,-0.00038798383753045894
caspofungin,Lung Squamous Cell Carcinoma,0.0012736639293299268
caspofungin,Ovarian Serous Cystadenocarcinoma,1.0756804575340339e-05
caspofungin,Brain Lower Grade Glioma,7.23353416712369e-05
caspofungin,Skin Cutaneous Melanoma,0.0009416318846894977
caspofungin,Lung Adenocarcinoma,0.0004247117198356798
caspofungin,Kidney Renal Clear Cell Carcinoma,-0.00025827245070386695
caspofungin,Colon Adenocarcinoma,0.000788945527778423
caspofungin,Uterine Corpus Endometrial Carcinoma,-0.00040342932228335513
caspofungin,Head and Neck Squamous Cell Carcinoma,0.000799624130205423
caspofungin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005877520685846127
catecholamines,Kidney Renal Papillary Cell Carcinoma,0.0005085639957863652
catecholamines,Thyroid Carcinoma,1.6687598756767384e-05
catecholamines,Liver Hepatocellular Carcinoma,0.0013588727132971211
catecholamines,Breast Invasive Carcinoma,0.0011762722554331973
catecholamines,Prostate Adenocarcinoma,0.0001547441072253078
catecholamines,Bladder Urothelial Carcinoma,0.0027803950047957772
catecholamines,Stomach Adenocarcinoma,0.0025581833608942727
catecholamines,Lung Squamous Cell Carcinoma,0.000820033189629088
catecholamines,Ovarian Serous Cystadenocarcinoma,0.002819682414258895
catecholamines,Brain Lower Grade Glioma,-7.512775223575963e-05
catecholamines,Skin Cutaneous Melanoma,0.0020334044046071307
catecholamines,Lung Adenocarcinoma,0.0013502121057658912
catecholamines,Kidney Renal Clear Cell Carcinoma,0.0008636140680083892
catecholamines,Colon Adenocarcinoma,0.0009302424547265431
catecholamines,Uterine Corpus Endometrial Carcinoma,0.0005442331579032844
catecholamines,Head and Neck Squamous Cell Carcinoma,0.001308098480786124
catecholamines,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0029938197948715965
cefotaxime,Kidney Renal Papillary Cell Carcinoma,-0.00012312972830209602
cefotaxime,Thyroid Carcinoma,-5.7081810452725565e-05
cefotaxime,Liver Hepatocellular Carcinoma,0.0003779194199542646
cefotaxime,Breast Invasive Carcinoma,0.00011587460171850195
cefotaxime,Prostate Adenocarcinoma,3.988764368384459e-05
cefotaxime,Bladder Urothelial Carcinoma,0.0007238976384636775
cefotaxime,Stomach Adenocarcinoma,0.001270780426939211
cefotaxime,Lung Squamous Cell Carcinoma,0.0005177414213459741
cefotaxime,Ovarian Serous Cystadenocarcinoma,-0.000184021636621301
cefotaxime,Brain Lower Grade Glioma,0.00023985927584921907
cefotaxime,Skin Cutaneous Melanoma,0.0011425538331490293
cefotaxime,Lung Adenocarcinoma,0.0007451992673452423
cefotaxime,Kidney Renal Clear Cell Carcinoma,0.0004931512876198863
cefotaxime,Colon Adenocarcinoma,-0.00014565288522172537
cefotaxime,Uterine Corpus Endometrial Carcinoma,0.00014972377208656297
cefotaxime,Head and Neck Squamous Cell Carcinoma,0.00050033554812976
cefotaxime,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.000563999969850898
ceftriaxone,Kidney Renal Papillary Cell Carcinoma,0.0008964773705408269
ceftriaxone,Thyroid Carcinoma,0.00031934206119991863
ceftriaxone,Liver Hepatocellular Carcinoma,0.0003522848993621208
ceftriaxone,Breast Invasive Carcinoma,0.0001654486952194223
ceftriaxone,Prostate Adenocarcinoma,5.963714996892184e-05
ceftriaxone,Bladder Urothelial Carcinoma,0.00010353149779952497
ceftriaxone,Stomach Adenocarcinoma,0.00027150397453509225
ceftriaxone,Lung Squamous Cell Carcinoma,0.0010371209173695827
ceftriaxone,Ovarian Serous Cystadenocarcinoma,7.085805864477379e-05
ceftriaxone,Brain Lower Grade Glioma,0.00018342713425780754
ceftriaxone,Skin Cutaneous Melanoma,0.0022953958832766298
ceftriaxone,Lung Adenocarcinoma,0.0013580853952151473
ceftriaxone,Kidney Renal Clear Cell Carcinoma,-0.0003426768573431049
ceftriaxone,Colon Adenocarcinoma,0.0002137721631439049
ceftriaxone,Uterine Corpus Endometrial Carcinoma,0.00065707737122081
ceftriaxone,Head and Neck Squamous Cell Carcinoma,0.0002256647281840052
ceftriaxone,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.00012464819984003007
celecoxib,Kidney Renal Papillary Cell Carcinoma,0.0016186309396423403
celecoxib,Thyroid Carcinoma,0.00022233670408075486
celecoxib,Liver Hepatocellular Carcinoma,0.0029395228747876147
celecoxib,Breast Invasive Carcinoma,0.0013799246514473562
celecoxib,Prostate Adenocarcinoma,0.0002740968783421676
celecoxib,Bladder Urothelial Carcinoma,0.0019455491707270679
celecoxib,Stomach Adenocarcinoma,0.0037891822251812867
celecoxib,Lung Squamous Cell Carcinoma,0.0028420297365709057
celecoxib,Ovarian Serous Cystadenocarcinoma,0.0023139177175303784
celecoxib,Brain Lower Grade Glioma,0.0008373357732420761
celecoxib,Skin Cutaneous Melanoma,0.0018374808363456952
celecoxib,Lung Adenocarcinoma,0.004025881136624399
celecoxib,Kidney Renal Clear Cell Carcinoma,0.005032498498375615
celecoxib,Colon Adenocarcinoma,0.0033536558964579245
celecoxib,Uterine Corpus Endometrial Carcinoma,0.0006617681783096074
celecoxib,Head and Neck Squamous Cell Carcinoma,0.0016325518261962157
celecoxib,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0016662320494651938
ceritinib,Kidney Renal Papillary Cell Carcinoma,-8.309834033443098e-06
ceritinib,Thyroid Carcinoma,5.617095157503978e-05
ceritinib,Liver Hepatocellular Carcinoma,0.0004028292717175974
ceritinib,Breast Invasive Carcinoma,-7.030292114840187e-06
ceritinib,Prostate Adenocarcinoma,0.0004023909567514317
ceritinib,Bladder Urothelial Carcinoma,0.0012952950612977188
ceritinib,Stomach Adenocarcinoma,0.001465046743832188
ceritinib,Lung Squamous Cell Carcinoma,0.0014180700325631568
ceritinib,Ovarian Serous Cystadenocarcinoma,0.0013493574922951001
ceritinib,Brain Lower Grade Glioma,0.00084645511651813
ceritinib,Skin Cutaneous Melanoma,0.00013639643989393768
ceritinib,Lung Adenocarcinoma,0.001677532002945481
ceritinib,Kidney Renal Clear Cell Carcinoma,0.00043194445853048655
ceritinib,Colon Adenocarcinoma,0.0015952265980251623
ceritinib,Uterine Corpus Endometrial Carcinoma,0.0011126970835241945
ceritinib,Head and Neck Squamous Cell Carcinoma,0.00154353210768724
ceritinib,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0009957891025326542
cerivastatin,Kidney Renal Papillary Cell Carcinoma,0.00046248512459884925
cerivastatin,Thyroid Carcinoma,-0.0001706233671443024
cerivastatin,Liver Hepatocellular Carcinoma,-0.0004551878395921416
cerivastatin,Breast Invasive Carcinoma,0.00028033759624899177
cerivastatin,Prostate Adenocarcinoma,6.190467704738824e-05
cerivastatin,Bladder Urothelial Carcinoma,0.0022069687841646092
cerivastatin,Stomach Adenocarcinoma,0.0005947712208172363
cerivastatin,Lung Squamous Cell Carcinoma,0.002167177825155986
cerivastatin,Ovarian Serous Cystadenocarcinoma,0.0010990720981389757
cerivastatin,Brain Lower Grade Glioma,0.0012702111447428055
cerivastatin,Skin Cutaneous Melanoma,0.002116398566459332
cerivastatin,Lung Adenocarcinoma,0.001639681164110618
cerivastatin,Kidney Renal Clear Cell Carcinoma,0.0007317329771243441
cerivastatin,Colon Adenocarcinoma,0.0022202959726486836
cerivastatin,Uterine Corpus Endometrial Carcinoma,0.00030039333299463066
cerivastatin,Head and Neck Squamous Cell Carcinoma,0.0018969291811667178
cerivastatin,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.001497364206747584
certolizumab pegol,Kidney Renal Papillary Cell Carcinoma,0.0005228703225305331
certolizumab pegol,Thyroid Carcinoma,2.382326532493727e-05
certolizumab pegol,Liver Hepatocellular Carcinoma,0.00038739753657350827
certolizumab pegol,Breast Invasive Carcinoma,0.00018126314671264575
certolizumab pegol,Prostate Adenocarcinoma,-8.728648688582462e-06
certolizumab pegol,Bladder Urothelial Carcinoma,0.0005408272248375922
certolizumab pegol,Stomach Adenocarcinoma,0.0006684612509830212
certolizumab pegol,Lung Squamous Cell Carcinoma,0.0008941702356981107
certolizumab pegol,Ovarian Serous Cystadenocarcinoma,0.00020617776486413496
certolizumab pegol,Brain Lower Grade Glioma,-0.0003524114362095654
certolizumab pegol,Skin Cutaneous Melanoma,0.0015059675387092853
certolizumab pegol,Lung Adenocarcinoma,0.0008993221107549965
certolizumab pegol,Kidney Renal Clear Cell Carcinoma,4.402232284729246e-05
certolizumab pegol,Colon Adenocarcinoma,0.0005185419699818728
certolizumab pegol,Uterine Corpus Endometrial Carcinoma,3.380026622635812e-05
certolizumab pegol,Head and Neck Squamous Cell Carcinoma,0.0012379829956190246
certolizumab pegol,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0004733891514214661
cetuximab,Kidney Renal Papillary Cell Carcinoma,2.6172133942559127e-05
cetuximab,Thyroid Carcinoma,-3.7325207482687484e-05
cetuximab,Liver Hepatocellular Carcinoma,-5.710165658915356e-05
cetuximab,Breast Invasive Carcinoma,0.0005580637154286694
cetuximab,Prostate Adenocarcinoma,-3.380138589873828e-07
cetuximab,Bladder Urothelial Carcinoma,0.0022648632126398673
cetuximab,Stomach Adenocarcinoma,0.0009580408106965698
cetuximab,Lung Squamous Cell Carcinoma,-0.0003479149665882142
cetuximab,Ovarian Serous Cystadenocarcinoma,0.0006575946973923941
cetuximab,Brain Lower Grade Glioma,0.0003742389802090518
cetuximab,Skin Cutaneous Melanoma,0.0007771046214845257
cetuximab,Lung Adenocarcinoma,0.00044718875872138406
cetuximab,Kidney Renal Clear Cell Carcinoma,0.0001762329099269877
cetuximab,Colon Adenocarcinoma,0.0019214468207646384
cetuximab,Uterine Corpus Endometrial Carcinoma,0.001077945908959327
cetuximab,Head and Neck Squamous Cell Carcinoma,0.000713305591326674
cetuximab,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.00018853167241269508
chlorambucil,Kidney Renal Papillary Cell Carcinoma,0.00013957317294521765
chlorambucil,Thyroid Carcinoma,-6.176619367166298e-05
chlorambucil,Liver Hepatocellular Carcinoma,0.000841129669804852
chlorambucil,Breast Invasive Carcinoma,0.0002520377961461928
chlorambucil,Prostate Adenocarcinoma,1.3211128795528015e-07
chlorambucil,Bladder Urothelial Carcinoma,0.0012592622120983666
chlorambucil,Stomach Adenocarcinoma,0.0007505602051846472
chlorambucil,Lung Squamous Cell Carcinoma,0.0019141625457806733
chlorambucil,Ovarian Serous Cystadenocarcinoma,-0.0002279655470776687
chlorambucil,Brain Lower Grade Glioma,0.000753276237142797
chlorambucil,Skin Cutaneous Melanoma,0.0015251938624438522
chlorambucil,Lung Adenocarcinoma,0.0007499986622102939
chlorambucil,Kidney Renal Clear Cell Carcinoma,-0.00010085799946235596
chlorambucil,Colon Adenocarcinoma,0.0006463178523806845
chlorambucil,Uterine Corpus Endometrial Carcinoma,-3.7460279251050334e-05
chlorambucil,Head and Neck Squamous Cell Carcinoma,0.001042177728589977
chlorambucil,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0005521423301913491
chlorothiazide,Kidney Renal Papillary Cell Carcinoma,-2.380529205237014e-06
chlorothiazide,Thyroid Carcinoma,-0.00012503190135414004
chlorothiazide,Liver Hepatocellular Carcinoma,-0.0006442747598446652
chlorothiazide,Breast Invasive Carcinoma,0.0001647319971761929
chlorothiazide,Prostate Adenocarcinoma,5.2375515637908076e-05
chlorothiazide,Bladder Urothelial Carcinoma,0.0027313792200147845
chlorothiazide,Stomach Adenocarcinoma,0.000988263325310479
chlorothiazide,Lung Squamous Cell Carcinoma,-0.00021801980664786224
chlorothiazide,Ovarian Serous Cystadenocarcinoma,0.0006078429388170159
chlorothiazide,Brain Lower Grade Glioma,0.000378237878817711
chlorothiazide,Skin Cutaneous Melanoma,0.0006981283937376847
chlorothiazide,Lung Adenocarcinoma,8.887788001410436e-06
chlorothiazide,Kidney Renal Clear Cell Carcinoma,0.0002707835688040672
chlorothiazide,Colon Adenocarcinoma,0.0004745892009208774
chlorothiazide,Uterine Corpus Endometrial Carcinoma,0.0004876463843897394
chlorothiazide,Head and Neck Squamous Cell Carcinoma,0.0003734927492093032
chlorothiazide,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0003324971551244921
chlorpheniramine,Kidney Renal Papillary Cell Carcinoma,0.00012663714241195612
chlorpheniramine,Thyroid Carcinoma,0.0004542488520118303
chlorpheniramine,Liver Hepatocellular Carcinoma,0.0002887982388616872
chlorpheniramine,Breast Invasive Carcinoma,0.00016292404720835151
chlorpheniramine,Prostate Adenocarcinoma,9.882474481000848e-05
chlorpheniramine,Bladder Urothelial Carcinoma,0.0008346326144699212
chlorpheniramine,Stomach Adenocarcinoma,0.00175343028876902
chlorpheniramine,Lung Squamous Cell Carcinoma,0.0002576525866692103
chlorpheniramine,Ovarian Serous Cystadenocarcinoma,0.0014845548470814763
chlorpheniramine,Brain Lower Grade Glioma,0.0014632981520019239
chlorpheniramine,Skin Cutaneous Melanoma,0.0011262081677249959
chlorpheniramine,Lung Adenocarcinoma,1.083062784204003e-05
chlorpheniramine,Kidney Renal Clear Cell Carcinoma,0.0006136816797348121
chlorpheniramine,Colon Adenocarcinoma,0.0002636063059038074
chlorpheniramine,Uterine Corpus Endometrial Carcinoma,0.0006577827658283686
chlorpheniramine,Head and Neck Squamous Cell Carcinoma,0.0009230876332006699
chlorpheniramine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0012730464610186593
chlorpromazine,Kidney Renal Papillary Cell Carcinoma,-8.934952271809071e-05
chlorpromazine,Thyroid Carcinoma,0.00012156148864464269
chlorpromazine,Liver Hepatocellular Carcinoma,0.00017951078302350654
chlorpromazine,Breast Invasive Carcinoma,-3.3295936674587745e-05
chlorpromazine,Prostate Adenocarcinoma,1.9814318448019677e-05
chlorpromazine,Bladder Urothelial Carcinoma,0.001195822715495809
chlorpromazine,Stomach Adenocarcinoma,0.001200327586662675
chlorpromazine,Lung Squamous Cell Carcinoma,0.000693505140421391
chlorpromazine,Ovarian Serous Cystadenocarcinoma,0.0007459599129596261
chlorpromazine,Brain Lower Grade Glioma,-0.0003348835393240934
chlorpromazine,Skin Cutaneous Melanoma,0.0006674870482131334
chlorpromazine,Lung Adenocarcinoma,0.0006607961956486497
chlorpromazine,Kidney Renal Clear Cell Carcinoma,0.0006498158780428032
chlorpromazine,Colon Adenocarcinoma,0.0006206889565174567
chlorpromazine,Uterine Corpus Endometrial Carcinoma,-0.000244983565786383
chlorpromazine,Head and Neck Squamous Cell Carcinoma,0.0002635245244515083
chlorpromazine,Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma,0.0008268056945367252
chlorthalidone,Kidney Renal Papillary Cell Carcinoma,-5.397396336223603e-05
chlorthalidone,Thyroid Carcinoma,0.0005289015360176567
chlorthalidone,Liver Hepatocellular Carcinoma,-8.347574321290185e-05
chlorthalidone,Breast Invasive Carcinoma,0.00038575336664689597
chlorthalidone,Prostate Adenocarcinoma,0.00016317256723779938
chlorthalidone,Bladder Urothelial Carcinoma,0.0019484337440379361
